央视卫视,#genre#
CCTV6,http://120.87.19.109:80/PLTV/88888973/224/3221226351/10000100000000060000000001464856_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xKT8DjB8gseXO5scEN1QFTwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路3』
CCTV6,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226699/1.m3u8$LR•IPV4•29『线路4』
CCTV6,http://go.bkpcp.top/mg/cctv6$LR•IPV4•29『线路5』
CCTV6,http://k.061899.xyz/k.php?id=cctv6$LR•IPV4•29『线路6』
CCTV6,http://j.s.bkpcp.top/jj/cctv6$LR•IPV4•29『线路7』
CCTV6,http://mg.cttv.vip/624878396$LR•IPV4•29『线路8』
CCTV6,http://chen.ccwu.cc:1234/624878396$LR•IPV4•29『线路9』
CCTV6,http://2280.eu.org:1234/624878396$LR•IPV4•29『线路10』
CCTV6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub$LR•IPV4•29『线路11』
CCTV6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub$LR•IPV4•29『线路12』
CCTV6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009$LR•IPV4•29『线路13』
CCTV6,http://38.75.136.137:98/gslb/dsdqca/cctv6hd.m3u8?auth=test20251009$LR•IPV4•29『线路14』
CCTV6,http://38.75.136.137:98/gslb/dsdqca/hinwshd.m3u8?auth=test20251009$LR•IPV4•29『线路15』
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8$LR•IPV4•29『线路16』
CCTV6,http://107.150.60.122/live/cctv6hd.m3u8$LR•IPV4•29『线路17』
CCTV6,http://192.151.150.154/live/cctv6hd.m3u8$LR•IPV4•29『线路18』
CCTV6,http://198.204.228.26/live/cctv6hd.m3u8$LR•IPV4•29『线路19』
CCTV6,http://bztv.tvbus.cc:8081/cdnlive/cctv6.m3u8$LR•IPV4•29『线路20』
CCTV6,http://173.208.212.130:8181/720p/cctv6.m3u8$LR•IPV4•29『线路21』
CCTV6,http://173.208.212.130:8181/1080p/cctv6.m3u8$LR•IPV4•29『线路22』
CCTV6,http://112.30.73.119:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路23』
CCTV6,http://112.30.73.119:9901/tsfile/live/1423_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路24』
CCTV7,http://111.29.9.33:6610/000000001000/1000000001000017218/index.m3u8?channel-id=bestzb&Contentid=1000000001000017218&livemode=1&stbId=3$LR•IPV4•29『线路1』
CCTV7,http://120.87.19.109:80/PLTV/88888973/224/3221225741/10000100000000060000000000334547_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xAe5XcLotFJGdYOwP2bdmzgWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路2』
CCTV7,http://120.87.19.109:80/PLTV/88888973/224/3221225749/10000100000000060000000000334584_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xDrZ/gp+g47FIgcWZJ4gqiQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路3』
CCTV7,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226721/1.m3u8$LR•IPV4•29『线路4』
CCTV7,http://go.bkpcp.top/mg/cctv7$LR•IPV4•29『线路5』
CCTV7,http://k.061899.xyz/k.php?id=cctv7$LR•IPV4•29『线路6』
CCTV7,http://j.s.bkpcp.top/jj/cctv7$LR•IPV4•29『线路7』
CCTV7,http://mg.cttv.vip/673168121$LR•IPV4•29『线路8』
CCTV7,http://chen.ccwu.cc:1234/673168121$LR•IPV4•29『线路9』
CCTV7,http://2280.eu.org:1234/673168121$LR•IPV4•29『线路10』
CCTV7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub$LR•IPV4•29『线路11』
CCTV7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub$LR•IPV4•29『线路12』
CCTV7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009$LR•IPV4•29『线路13』
CCTV7,http://38.75.136.137:98/gslb/dsdqca/cctv7hd.m3u8?auth=test20251009$LR•IPV4•29『线路14』
CCTV7,http://38.75.136.137:98/gslb/dsdqca/sswshd.m3u8?auth=test20251009$LR•IPV4•29『线路15』
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8$LR•IPV4•29『线路16』
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8$LR•IPV4•29『线路17』
CCTV7,http://192.151.150.154/live/cctv7hd.m3u8$LR•IPV4•29『线路18』
CCTV7,http://198.204.228.26/live/cctv7hd.m3u8$LR•IPV4•29『线路19』
CCTV7,http://bztv.tvbus.cc:8081/cdnlive/cctv7.m3u8$LR•IPV4•29『线路20』
CCTV7,http://173.208.212.130:8181/720p/cctv7.m3u8$LR•IPV4•29『线路21』
CCTV7,http://173.208.212.130:8181/1080p/cctv7.m3u8$LR•IPV4•29『线路22』
CCTV8,http://111.29.9.33:6610/000000001000/1000000001000003736/index.m3u8?channel-id=bestzb&Contentid=1000000001000003736&livemode=1&stbId=3$LR•IPV4•29『线路1』
CCTV8,http://120.87.19.109:80/PLTV/88888973/224/3221225817/10000100000000060000000000389200_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xA59rMNP77rjAep14JUWqPwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路2』
